cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
24,129,4,73,110,29,4,0,537,27,15,40,3,1,1,21,119,6,73,7,185,1
4,58,2,59,97,15,3,14,220,6,6,8,2,2,96,13,32,15,21,3,182,0
12,54,1,49,83,14,3,0,206,6,6,7,2,2,95,11,30,14,19,3,177,1
50,156,3,118,983,56,32,5,593,22,4,43,0,0,15,20,108,4,71,6,265,0
53,155,2,115,983,56,31,0,591,23,4,43,0,0,15,20,106,4,70,6,265,1
9,8,1,23,0,5,2,2,38,5,1,0,0,0,1,0,6,0,10,2,34,0
10,8,1,22,0,5,2,0,37,5,1,0,0,0,0,0,6,0,10,2,34,1
23,79,2,67,756,41,14,2,348,42,0,22,8,0,4,13,38,0,29,4,138,1
118,162,29,322,217,64,45,7,1527,21,12,23,6,19,137,73,199,16,173,20,567,0
116,162,28,314,217,64,45,0,1527,21,12,23,6,19,137,74,199,16,173,20,567,1
22,49,2,95,146,25,17,8,260,41,1,7,2,2,45,10,47,6,92,2,161,0
31,49,2,82,146,25,17,0,259,41,1,7,2,2,45,10,46,6,92,2,161,1
9,17,1,34,15,6,0,11,78,3,2,5,4,0,8,2,13,2,12,4,57,0
16,17,1,32,15,6,0,0,77,3,2,5,4,0,8,2,13,2,12,4,57,1
5,11,1,11,0,3,4,2,49,5,0,1,3,0,4,0,7,3,5,3,72,0
9,11,1,11,0,3,4,0,49,5,0,1,3,0,4,0,7,3,5,3,72,1
10,60,19,65,108,34,12,1,386,14,7,7,0,1,15,18,70,1,58,4,240,0
42,59,7,58,108,34,12,0,384,14,7,7,0,1,13,18,70,1,58,4,239,1
38,109,5,70,61,15,10,23,551,8,21,37,7,28,100,104,177,41,140,10,223,1
13,32,1,45,16,9,8,6,131,7,7,8,0,0,16,14,39,6,36,3,93,0
16,32,1,44,16,9,8,0,131,7,7,8,0,0,16,14,39,6,36,3,93,1
26,99,2,75,600,37,14,0,440,37,4,36,1,5,20,4,46,11,31,3,248,0
28,97,1,69,600,37,14,0,440,37,4,34,1,5,20,4,46,11,31,3,248,1
33,72,2,113,103,16,3,25,406,27,7,17,2,76,26,232,114,124,85,4,182,0
33,71,2,109,89,15,3,0,399,26,7,17,2,76,24,232,110,123,81,4,175,1
3,8,2,4,4,5,3,0,60,2,1,1,0,0,0,1,5,0,5,2,42,0
4,5,1,2,4,5,3,0,51,2,0,0,0,0,0,0,2,0,3,0,37,1
52,73,1,130,105,26,24,5,365,9,16,6,8,0,34,0,84,8,78,2,150,0
46,73,1,122,111,26,24,0,361,9,16,6,8,0,34,0,82,8,76,2,149,1
16,30,3,20,378,29,0,15,111,27,0,0,0,0,48,9,11,5,10,1,86,1
21,32,2,38,186,24,12,0,175,11,0,7,1,6,2,29,40,20,32,2,111,0
18,21,1,34,79,15,12,0,132,8,0,5,1,6,2,29,36,20,32,2,98,1
43,244,3,251,1281,59,25,23,1086,79,6,87,16,16,71,65,147,8,137,6,384,0
58,244,2,233,1281,59,25,0,1086,79,6,87,16,16,71,65,147,8,137,6,384,1
52,535,1,275,6248,129,31,16,2046,90,102,172,19,46,111,183,508,54,382,7,649,0
66,534,1,242,6268,129,31,0,2043,90,102,171,19,46,111,183,507,54,382,7,649,1
22,247,2,103,8566,145,40,0,938,96,10,67,0,27,9,88,207,8,111,5,171,0
19,247,2,92,8566,145,40,0,938,96,10,67,0,27,9,88,207,8,111,5,171,1
26,57,2,45,24,9,5,1,177,9,5,22,2,15,2,19,24,2,21,4,171,0
26,57,1,44,24,9,5,0,177,9,5,22,2,15,2,19,24,2,21,4,172,1
4,1,1,2,0,1,3,0,8,1,0,0,0,0,119,361,0,2,3,0,147,1
38,142,3,201,14,14,18,26,924,18,8,53,12,5,65,41,130,8,94,10,276,0
74,142,3,189,14,14,18,0,926,18,8,53,12,5,66,41,130,8,94,10,276,1
40,178,2,101,4260,101,32,7,816,73,11,43,4,4,83,16,137,1,74,3,312,0
45,178,1,87,4260,101,32,0,816,73,11,43,4,4,82,16,136,1,74,3,312,1
11,16,1,10,61,15,4,0,65,10,0,0,0,2,1,0,9,0,6,1,43,0
11,16,1,10,61,15,4,0,65,10,0,0,0,2,1,0,9,0,6,1,43,1
11,101,8,63,317,46,10,2,413,19,10,25,0,3,25,21,62,18,48,5,414,0
25,101,4,47,317,46,10,0,413,19,10,25,0,3,25,21,62,18,48,5,414,1
16,10,2,17,0,5,1,0,45,0,0,3,0,1,8,0,3,0,4,2,45,0
14,10,1,17,0,5,1,0,44,0,0,3,0,1,7,0,3,0,4,2,45,1
53,249,3,235,1831,68,17,11,908,68,29,51,20,14,144,25,172,34,142,6,372,1
27,158,2,51,1298,60,22,54,549,53,0,73,0,23,74,12,46,1,37,1,642,0
38,158,2,46,1298,60,22,0,549,53,0,73,0,23,74,12,46,1,37,1,642,1
4,8,1,3,0,4,5,0,40,4,1,3,0,0,1,2,6,0,7,2,29,0
2,8,1,3,0,4,5,0,40,4,1,3,0,0,0,2,6,0,7,2,29,1
51,45,19,128,27,27,3,6,508,21,2,9,3,0,79,17,69,8,50,9,322,0
51,45,18,127,27,27,3,0,508,21,2,9,3,0,79,17,69,8,50,9,322,1
19,37,2,23,244,33,18,19,235,29,0,1,0,1,15,3,49,0,23,2,164,0
18,37,2,23,244,33,18,0,234,29,0,1,0,1,15,3,49,0,23,2,163,1
3,52,1,21,17,14,4,9,153,18,0,9,6,3,20,18,28,15,16,2,55,0
4,49,1,19,17,14,4,0,153,18,0,8,6,0,20,16,28,15,16,2,55,1
7,19,2,18,14,9,5,1,115,2,3,3,0,1,0,7,16,2,14,3,82,1
31,73,5,59,43,11,18,16,332,5,11,27,1,21,77,64,116,41,98,8,203,0
31,72,2,57,43,11,18,0,327,5,11,27,1,21,76,64,116,41,98,8,203,1
22,11,4,60,0,6,9,0,150,0,0,2,1,0,7,4,27,1,26,4,110,0
25,11,3,60,0,6,9,0,150,0,0,2,1,0,7,4,27,1,26,4,110,1
96,354,2,132,6,108,6,2,1446,9,52,58,0,5,275,21,94,7,85,6,208,0
26,352,2,131,10,106,5,0,1435,8,52,58,0,5,275,21,93,7,84,6,206,1
24,114,2,101,1,19,26,3,525,14,6,22,11,9,20,47,143,21,83,5,183,0
36,112,1,94,5,19,26,0,511,14,6,21,11,9,20,47,139,21,82,5,183,1
5,60,2,29,136,22,14,3,333,38,1,5,4,1,60,4,27,5,21,3,171,0
21,60,2,29,136,22,14,0,333,38,1,5,4,1,60,4,27,5,21,3,171,1
37,285,8,92,2145,85,26,41,1149,75,48,81,0,19,4,172,460,127,283,7,324,1
21,48,5,49,2,9,24,2,241,4,7,3,0,10,5,64,81,18,45,3,147,0
20,40,4,41,5,8,22,0,218,4,5,2,0,10,4,52,73,16,39,3,144,1
5,8,1,16,6,4,1,0,43,4,0,3,1,0,2,3,7,1,4,1,27,0
8,8,1,16,6,4,1,0,43,4,0,3,1,0,2,3,7,1,4,1,27,1
5,6,2,4,6,4,2,0,25,5,0,0,1,0,3,0,2,0,2,2,41,0
8,6,1,4,6,4,2,0,25,5,0,0,1,0,3,0,2,0,2,2,41,1
17,73,2,71,0,12,21,3,254,9,4,31,0,3,0,27,73,16,60,5,110,0
20,73,1,66,0,12,21,0,254,9,4,31,0,3,0,27,73,16,60,5,110,1
17,17,6,17,2,6,4,3,118,8,3,1,0,0,6,2,9,0,8,3,89,0
22,19,5,19,2,6,6,0,146,8,3,1,0,0,8,4,11,0,10,3,103,1
45,123,2,90,782,49,27,0,471,14,1,32,0,0,11,13,81,3,50,6,231,1
27,41,5,32,0,23,12,1,328,18,0,5,3,0,5,4,24,5,20,4,147,0
27,38,3,31,0,21,11,0,301,17,0,4,3,0,8,4,22,6,18,3,137,1
5,3,2,8,3,3,4,0,32,0,0,0,0,0,36,1,8,5,8,0,60,0
5,3,1,8,3,3,4,0,32,0,0,0,0,0,36,1,8,5,8,0,60,1
27,15,1,36,28,9,4,0,92,3,2,1,0,1,3,3,20,1,18,3,77,0
26,15,1,36,28,9,4,0,91,3,2,1,0,1,2,3,20,1,18,3,77,1
20,53,10,60,249,33,12,9,281,14,1,12,3,0,7,7,20,1,14,5,129,0
23,54,8,59,368,34,12,0,251,13,1,12,3,0,7,7,20,1,14,4,117,1
52,90,3,134,8,10,10,6,456,15,12,19,1,3,14,12,114,7,90,9,241,0
73,89,3,120,8,10,10,0,456,15,12,18,1,3,14,12,114,7,90,9,241,1
35,102,2,105,208,22,1,15,423,46,2,34,18,0,114,6,62,3,54,4,134,1
38,91,7,61,1254,59,46,0,428,39,0,5,1,7,67,20,60,13,63,6,257,0
46,91,7,61,1254,59,46,0,428,39,0,5,1,7,67,20,60,13,63,6,257,1
23,9,6,10,5,8,1,0,77,4,0,0,0,0,1,0,4,0,4,0,51,0
28,9,4,10,5,8,1,0,77,4,0,0,0,0,1,0,4,0,4,0,51,1
1,4,1,6,0,3,6,4,19,2,0,0,0,0,5,0,6,1,7,1,29,0
5,4,1,6,0,3,6,0,19,2,0,0,0,0,5,0,6,1,6,1,29,1
99,317,14,316,871,89,34,14,1703,73,34,32,32,6,98,78,230,52,203,31,629,0
136,316,12,295,871,89,34,0,1691,71,34,31,32,6,95,78,229,51,202,31,627,1
46,56,11,121,39,32,22,4,486,12,5,4,0,3,18,13,47,18,40,8,268,0
48,56,8,118,39,32,22,0,486,12,5,4,0,3,18,13,47,18,40,8,268,1
6,35,1,27,207,23,12,2,164,15,0,10,2,0,6,0,29,0,20,3,93,1
9,19,1,23,8,8,5,2,86,5,1,4,1,0,3,0,19,0,14,4,67,0
11,18,1,23,8,8,5,0,85,5,1,4,1,0,3,0,19,0,14,4,67,1
21,29,5,74,36,10,3,3,258,12,4,5,0,1,15,2,46,4,42,3,181,0
22,29,2,74,36,10,3,0,260,12,4,5,0,1,14,2,47,4,43,3,182,1
3,45,4,10,161,22,29,7,243,30,6,4,0,24,0,58,61,69,42,6,168,0
1,44,4,9,161,22,29,0,242,29,6,3,0,23,0,58,61,67,42,6,168,1
192,24,2,46,49,15,1,0,235,13,2,3,1,0,20,1,34,2,33,1,152,0
200,24,1,44,49,15,1,0,235,13,2,3,1,0,20,1,34,2,33,1,152,1
6,14,1,13,11,6,7,1,104,2,0,2,0,6,0,12,34,13,27,1,109,0
7,14,1,13,11,6,7,0,104,2,0,2,0,6,0,12,34,13,27,1,109,1
11,146,2,40,1084,53,19,8,351,80,0,59,2,36,28,19,47,36,25,3,81,1
46,84,7,67,624,56,15,7,617,9,3,19,1,0,13,11,48,3,42,7,376,0
49,83,5,65,619,55,15,0,604,9,3,19,1,0,13,11,46,3,40,7,376,1
2,355,2,71,441,34,32,19,1235,72,11,158,6,48,107,317,274,80,131,6,454,0
27,355,2,57,441,34,32,0,1235,72,11,158,6,48,107,317,274,80,131,6,455,1
24,154,2,59,93,16,19,2,348,29,4,54,2,27,48,70,136,52,71,6,137,0
27,155,2,55,93,16,19,0,348,29,4,54,2,27,48,70,136,52,71,6,137,1
12,8,3,20,6,7,6,1,96,1,0,1,0,0,4,1,8,0,8,1,110,0
15,8,2,19,6,7,6,0,96,1,0,1,0,0,4,1,8,0,8,1,110,1
37,154,10,83,2075,78,34,4,919,57,4,28,2,3,48,30,89,5,60,6,566,0
47,153,4,82,2075,78,34,0,919,57,4,27,2,3,48,30,89,5,60,6,567,1
10,19,2,11,63,15,6,0,77,8,0,3,1,0,7,0,10,2,9,2,50,1
34,37,6,61,10,9,5,1,228,2,0,8,5,0,13,1,29,0,28,5,120,0
32,37,3,59,10,9,5,0,228,2,0,8,5,0,13,1,29,0,28,5,120,1
29,45,8,59,21,21,12,1,405,8,6,9,1,0,21,8,41,3,39,5,198,0
41,45,8,58,21,21,12,0,405,8,6,9,1,0,21,8,41,3,39,5,198,1
5,58,2,41,215,28,6,8,236,21,7,13,0,0,8,4,29,3,23,4,78,0
20,58,2,40,215,28,6,0,236,22,7,13,0,0,8,4,29,3,23,4,78,1
5,18,2,27,74,13,2,3,139,2,1,0,0,2,0,45,27,20,13,2,124,0
5,18,1,29,74,13,2,0,140,2,1,0,0,2,0,45,28,20,14,2,125,1
7,38,2,20,0,19,8,0,216,7,9,5,0,1,0,4,24,0,14,4,91,0
7,37,2,20,0,19,8,0,212,7,9,5,0,1,0,4,23,0,14,3,91,1
20,44,6,44,176,27,6,0,236,6,1,5,0,1,26,12,25,0,16,4,136,1
55,137,55,87,39,28,2,7,618,35,5,30,6,3,46,16,63,2,57,24,293,0
59,133,12,82,39,28,2,0,606,34,4,29,5,3,45,16,61,2,55,24,289,1
16,57,1,38,177,26,21,2,244,14,1,14,1,1,8,8,41,4,40,4,112,0
19,57,1,36,179,26,21,0,244,14,1,14,1,1,8,8,41,3,40,4,112,1
24,70,4,0,2211,70,0,0,228,2,0,0,0,0,0,0,0,0,0,0,303,0
24,70,4,0,2211,70,0,0,228,2,0,0,0,0,0,0,0,0,0,0,303,1
7,6,2,4,3,5,1,2,67,4,0,0,0,0,0,0,1,0,1,1,100,0
9,5,2,3,1,4,1,0,59,3,0,1,0,0,0,0,2,0,2,1,83,1
13,26,2,27,44,12,3,4,113,18,1,3,1,0,6,0,19,0,17,2,100,0
13,26,1,26,44,12,3,0,113,18,1,3,1,0,6,0,19,0,17,2,100,1
2,69,1,50,64,12,8,18,235,39,7,33,2,1,20,23,41,6,32,7,77,1
295,154,285,89,179,152,211,0,2327,36,0,1,0,0,111,93,133,31,211,2,1483,0
263,147,47,87,174,145,211,0,2221,36,0,1,0,0,111,93,132,31,211,2,1237,1
8,2,2,2,0,2,2,0,30,1,0,0,0,0,2,0,3,0,3,0,36,0
9,2,1,2,0,2,2,0,32,1,0,0,0,0,2,0,3,0,3,0,42,1
9,21,2,50,6,4,0,0,123,3,7,1,0,1,20,5,47,8,46,6,74,0
21,21,1,46,6,4,0,0,123,3,7,1,0,1,20,5,47,8,46,6,73,1
19,17,6,58,0,9,6,0,134,4,0,4,0,0,3,5,13,1,13,3,105,0
17,17,5,53,0,9,6,0,132,4,0,4,0,0,3,5,13,1,13,3,114,1
27,31,2,41,24,9,9,2,174,14,8,4,0,0,35,5,24,4,31,7,125,0
35,29,1,34,18,8,9,0,159,12,8,3,0,0,33,4,22,4,29,7,106,1
11,28,2,20,73,15,5,12,102,19,3,0,1,0,20,6,14,4,11,2,74,1
1,26,1,20,0,26,1,0,86,3,0,0,0,0,0,0,1,0,1,0,99,0
1,26,1,20,0,26,1,0,86,3,0,0,0,0,0,0,1,0,1,0,99,1
3,3,2,8,0,1,3,1,32,1,1,0,0,0,14,3,17,1,10,2,62,0
7,3,1,8,0,1,3,0,31,1,1,0,0,0,12,3,16,1,10,2,61,1
9,59,3,38,55,16,39,98,373,12,4,7,0,1,33,23,49,0,46,4,183,0
19,59,3,39,55,16,39,0,371,12,4,7,0,1,33,23,48,0,45,4,183,1
5,4,2,13,1,2,0,0,35,1,1,0,3,0,9,2,5,3,5,4,46,0
8,4,1,12,1,2,0,0,35,1,1,0,3,0,9,2,5,3,5,4,46,1
36,43,5,92,121,24,12,4,274,19,8,6,4,3,15,16,63,9,59,3,221,0
48,43,4,86,121,24,12,0,274,19,8,6,3,3,30,16,63,22,59,3,221,1
9,16,1,16,15,6,1,2,79,11,0,4,2,0,2,0,11,1,9,2,61,1
9,128,1,119,945,46,4,120,582,53,11,26,4,1,1005,46,146,106,133,3,285,0
14,128,1,119,945,46,4,0,582,53,11,26,4,1,1005,46,146,106,133,3,285,1
27,63,6,48,109,31,21,1,381,13,7,19,0,1,1,67,79,19,43,3,187,0
21,63,3,48,109,31,21,0,381,13,7,19,0,1,1,67,78,19,43,3,187,1
25,39,3,62,6,9,12,1,192,6,6,5,0,0,26,3,29,7,31,5,232,0
32,39,2,59,6,9,12,0,192,6,6,5,0,0,26,3,29,7,31,5,232,1
9,5,1,7,1,2,3,0,26,1,2,1,0,0,1,0,4,0,5,1,40,0
9,5,1,5,1,2,4,0,27,1,2,1,0,0,2,0,5,0,6,1,42,1
50,252,2,96,20642,204,6,14,1365,210,0,28,9,3,361,22,47,171,36,2,290,0
45,252,1,91,20642,204,6,0,1365,210,0,28,9,3,361,22,47,171,36,2,290,1
34,439,6,229,3222,122,62,37,2038,149,13,113,13,12,66,140,260,56,171,18,695,1
21,40,4,71,71,16,3,6,291,17,0,7,7,0,43,6,24,8,18,5,185,0
24,40,3,71,71,16,3,0,291,17,0,7,6,0,43,6,24,8,18,5,185,1
9,33,2,36,28,8,0,11,131,8,8,9,0,2,0,7,35,1,32,4,49,0
16,32,1,36,28,8,0,0,130,8,8,8,0,2,0,7,35,1,32,4,49,1
32,91,4,99,115,20,13,7,381,9,9,26,3,10,34,62,93,10,70,9,195,0
39,95,4,98,115,21,15,0,420,10,9,26,2,10,34,64,100,12,75,9,212,1
16,26,3,42,0,12,13,3,149,2,0,10,0,0,10,4,34,1,21,2,89,0
19,26,2,42,0,12,13,0,150,2,0,10,0,0,10,4,34,1,21,2,89,1
29,114,8,77,801,55,32,3,628,26,5,17,0,19,3,43,158,75,113,6,297,0
27,114,5,76,801,55,32,0,628,26,5,17,0,19,3,43,158,75,113,6,297,1
2,1,1,4,0,1,0,1,10,1,0,0,0,0,1,1,0,0,1,0,42,1
6,90,1,43,48,13,5,10,220,27,7,26,0,2,6,12,29,5,26,3,73,0
9,89,1,40,48,13,5,0,216,27,6,26,0,2,6,12,28,5,25,3,69,1
5,4,2,8,0,2,3,1,52,2,0,0,1,0,4,0,3,2,3,2,98,0
5,4,2,3,0,2,2,0,49,2,0,0,1,0,2,0,2,1,2,2,93,1
7,175,1,138,1389,55,83,91,896,36,16,21,12,0,254,103,266,118,189,6,316,0
29,175,1,126,1385,55,83,0,896,36,16,21,12,0,254,103,266,118,189,6,316,1
10,11,1,16,9,7,2,2,43,2,1,3,0,0,7,0,10,0,10,1,35,0
11,11,1,16,9,7,2,0,43,2,1,3,0,0,6,0,10,0,10,1,35,1
32,96,3,103,304,62,5,0,336,7,0,6,0,7,0,2,9,0,6,1,196,0
21,97,2,103,304,62,5,0,338,7,0,6,0,7,0,2,9,0,6,1,196,1
16,291,3,60,890,51,25,49,1098,90,14,48,0,167,12,298,364,496,254,5,413,1
7,14,1,14,0,9,3,0,52,1,0,0,0,0,0,0,5,0,3,1,34,0
5,14,1,13,0,9,3,0,51,1,0,0,0,0,0,0,5,0,3,1,34,1
43,150,16,190,201,71,16,34,1211,79,6,40,4,21,18,20,88,7,108,16,335,0
90,150,8,170,201,71,16,0,1211,79,6,40,4,21,18,20,88,7,108,16,335,1
11,46,2,32,0,6,46,24,284,9,4,7,1,3,52,26,126,15,85,6,124,0
21,46,2,28,0,6,46,0,284,9,4,7,1,3,52,26,126,15,85,6,124,1
39,77,8,87,115,32,24,1,490,6,3,24,0,13,2,37,86,25,66,6,402,0
32,77,7,85,115,32,24,0,489,6,3,24,0,13,2,37,86,25,66,6,402,1
14,33,1,76,0,14,7,1,179,12,2,2,1,1,7,2,20,4,15,4,86,0
17,33,1,73,0,14,7,0,179,12,2,2,1,1,8,2,20,4,15,4,86,1
10,31,2,24,3,3,0,2,73,12,2,13,0,2,3,11,12,0,11,4,63,1
26,97,2,138,111,24,9,16,478,18,11,12,8,1,119,35,98,29,79,4,238,0
51,97,2,118,111,24,9,0,475,18,11,12,8,1,118,35,98,29,79,4,238,1
11,19,2,14,9,6,3,0,63,3,0,7,1,4,2,5,14,1,10,4,58,0
7,18,1,14,6,5,3,0,60,2,0,7,1,4,2,5,14,1,10,4,57,1
17,33,1,43,0,5,4,4,113,13,5,4,1,4,2,2,16,2,18,5,68,0
16,33,1,43,0,5,4,0,108,12,5,4,1,4,2,2,16,2,18,5,68,1
2,85,1,61,74,25,12,10,298,31,7,33,3,5,3,19,36,0,29,4,178,0
21,82,1,55,74,25,12,0,291,31,7,31,2,5,3,19,36,0,29,4,178,1
2,7,2,8,15,6,1,1,29,2,1,0,0,0,1,1,3,0,3,1,39,0
7,6,1,6,10,5,1,0,26,1,1,0,0,0,1,1,3,0,3,1,35,1
18,56,1,56,115,22,21,6,263,6,10,18,0,0,0,74,75,14,64,8,122,1
10,75,4,61,91,30,15,0,403,15,9,17,5,0,7,10,43,3,35,4,213,0
16,69,2,53,100,26,13,0,375,14,9,15,5,0,7,9,40,3,32,7,196,1
24,223,2,153,6,25,5,4,760,28,15,51,19,19,55,59,146,37,71,6,219,0
25,222,1,142,6,25,5,0,759,28,15,50,19,19,55,58,145,37,71,6,219,1
18,47,2,48,21,7,1,1,205,17,4,12,1,4,15,48,50,19,35,3,117,0
22,47,1,47,21,7,1,0,202,17,4,12,1,4,15,48,50,19,35,3,117,1
3,15,1,7,10,5,0,0,78,10,1,2,0,0,0,14,12,3,9,3,38,0
4,12,1,4,10,5,0,0,66,8,1,2,0,0,0,12,10,3,7,2,35,1
55,96,4,121,0,38,25,27,759,22,4,18,31,0,48,6,85,4,72,6,475,0
70,95,4,116,0,38,25,0,753,22,4,17,31,0,48,6,84,4,71,5,473,1
51,305,7,176,2018,81,55,3,1195,31,10,81,0,23,61,104,188,33,141,7,523,1
57,474,19,256,3459,131,74,18,2464,94,29,108,1,16,54,214,477,109,318,14,1093,0
48,474,10,245,3459,131,74,0,2464,94,29,108,1,16,54,214,477,109,318,14,1093,1
23,163,5,128,206,30,22,4,602,20,8,25,0,48,19,372,182,175,133,4,213,0
27,163,2,125,206,30,22,0,602,20,8,25,0,48,19,372,182,175,133,4,213,1
6,11,2,4,0,4,2,0,75,1,3,0,0,16,0,23,36,39,30,5,66,0
3,11,1,4,0,4,2,0,75,1,3,0,0,16,0,23,36,39,30,5,66,1
3,9,1,0,36,9,0,0,30,9,0,0,0,0,20,9,0,0,0,0,50,0
3,9,1,0,36,9,0,0,30,9,0,0,0,0,20,9,0,0,0,0,47,1
17,32,1,33,15,19,8,4,161,5,3,1,0,0,0,6,53,21,27,3,79,0
12,32,1,33,15,19,8,0,161,5,3,1,0,0,0,6,53,21,27,3,79,1
3,18,3,5,0,10,5,2,127,7,2,3,0,1,3,9,10,5,8,3,44,1
2,15,1,6,0,8,9,1,120,7,0,7,0,0,12,0,9,4,9,1,60,0
4,15,1,5,0,8,9,0,120,7,0,7,0,0,12,0,9,4,9,1,60,1
70,136,25,190,210,56,37,9,1229,54,2,33,14,10,53,81,120,26,90,16,599,0
90,135,10,178,210,56,37,0,1221,53,2,33,14,10,52,81,120,25,90,16,599,1
13,13,2,12,24,9,1,0,60,6,3,1,0,0,0,4,9,2,7,3,74,0
15,15,1,17,24,9,1,0,71,6,3,1,0,0,0,6,13,4,10,5,78,1
3,5,1,10,6,4,0,4,28,5,0,0,0,0,3,1,4,1,4,1,43,0
5,6,1,10,6,4,0,0,34,5,0,0,1,0,3,1,5,1,4,1,46,1
48,111,46,101,13,51,1,4,564,3,1,16,0,3,298,0,7,38,7,3,1275,0
58,111,46,99,13,51,1,0,564,3,1,16,0,3,298,0,7,38,7,3,1274,1
11,12,3,15,10,11,3,1,88,9,1,1,0,1,0,3,10,5,10,1,62,1
7,48,1,47,139,18,4,18,194,21,3,8,9,1,22,22,36,16,32,3,112,0
17,48,1,45,139,18,4,0,194,21,3,8,9,1,22,22,36,16,32,3,112,1
9,22,2,27,0,5,5,1,123,1,1,13,0,0,6,15,41,3,27,3,72,0
10,22,1,27,0,5,5,0,123,1,1,13,0,0,6,15,41,3,27,3,72,1
18,21,5,59,2,5,5,3,129,12,0,7,2,0,11,0,17,0,20,5,158,0
22,20,2,55,2,5,5,0,129,12,0,7,2,0,11,0,17,0,20,5,158,1
6,23,1,42,31,15,7,7,120,4,2,2,4,1,5,3,21,6,16,2,130,0
16,24,1,41,31,15,7,0,123,4,2,2,4,1,6,3,21,7,16,2,134,1
16,44,2,54,0,18,4,1,228,18,3,1,8,0,148,15,29,32,23,4,171,0
21,44,2,55,0,18,4,0,228,18,3,1,8,0,148,15,29,32,23,4,171,1
28,28,4,4,159,22,1,8,210,22,2,0,0,0,0,0,2,0,1,2,85,1
1,15,1,12,38,12,5,2,122,8,0,1,0,0,67,0,7,2,7,2,38,0
8,15,1,10,38,12,5,0,121,8,0,1,0,0,66,0,7,2,7,2,38,1
53,301,11,150,1513,79,78,22,1288,77,13,104,0,17,57,138,261,24,179,10,561,0
46,301,10,146,1513,79,78,0,1288,77,13,104,0,17,57,138,261,24,179,10,561,1
7,3,1,1,1,3,1,0,17,1,0,0,0,0,0,0,2,0,2,0,19,0
7,3,1,1,1,3,1,0,17,1,0,0,0,0,0,0,2,0,2,0,19,1
5,2,1,5,1,2,0,0,14,0,0,0,0,0,4,0,1,2,1,0,12,0
5,2,1,5,1,2,0,0,14,0,0,0,0,0,4,0,1,2,1,0,12,1
4,4,2,1,0,3,9,0,39,1,0,1,0,0,2,4,9,1,9,1,53,1
17,110,2,52,219,31,17,2,497,25,19,25,1,2,78,77,105,13,81,8,128,0
20,109,2,41,219,31,17,0,488,24,19,25,1,2,75,76,104,13,80,8,128,1
19,52,2,41,14,10,6,8,241,7,9,7,2,0,8,8,31,2,28,7,101,0
29,52,2,40,14,10,6,0,241,7,9,7,2,0,8,8,31,2,28,7,101,1
75,105,17,150,120,37,34,9,808,8,8,25,2,4,58,46,112,14,92,16,384,0
82,102,14,147,120,37,34,0,808,8,8,22,2,4,58,43,112,14,92,16,384,1
4,1,1,2,0,1,3,0,8,1,0,0,0,0,119,361,0,2,3,0,147,0
7,1,1,2,0,1,3,0,8,1,0,0,0,0,119,361,0,2,3,0,147,1
8,58,1,16,1082,49,25,108,357,31,1,5,0,1,403,3,43,2,29,1,132,0
12,58,1,10,1082,49,25,0,357,31,1,5,0,1,403,3,43,2,29,1,132,1
9,31,2,44,276,24,0,9,152,0,3,0,0,0,121,11,29,10,20,2,139,1
13,10,2,17,33,10,5,0,47,2,0,0,0,0,0,0,4,0,7,0,51,0
12,10,1,17,33,10,5,0,47,2,0,0,0,0,0,0,4,0,7,0,52,1
4,18,3,17,1,3,1,0,70,5,1,3,1,0,6,10,11,4,7,3,40,0
12,17,2,16,1,3,1,0,67,5,1,3,1,0,6,9,11,3,7,3,38,1
63,215,14,156,2,113,21,2,847,49,2,55,1,6,8,60,93,11,56,7,438,0
47,217,11,153,2,113,21,0,854,49,2,57,1,7,8,63,95,14,57,7,438,1
20,55,4,51,21,10,4,4,264,8,1,23,8,3,14,31,65,4,40,3,166,0
26,55,4,49,21,10,4,0,266,8,1,23,8,3,14,31,65,4,40,3,166,1
19,35,2,66,35,11,3,5,147,5,2,5,1,2,5,9,29,15,29,4,76,0
20,24,1,52,16,9,3,0,125,5,2,4,0,2,1,10,25,14,24,2,65,1
65,224,17,152,1160,97,26,2,1281,46,11,42,1,8,48,26,122,25,96,15,767,1
9,14,2,26,20,8,6,3,97,3,0,2,0,0,11,0,21,1,18,2,110,0
12,14,1,26,20,8,5,0,95,3,0,2,0,0,11,0,19,1,15,2,110,1
8,14,2,16,29,11,3,0,52,10,0,3,0,0,6,0,6,1,9,0,30,0
11,14,1,16,35,11,3,0,50,10,0,3,0,0,6,0,5,1,8,0,29,1
15,83,1,55,0,46,11,12,486,24,0,31,0,19,14,16,56,2,31,2,149,0
22,83,1,53,0,46,11,0,485,24,0,31,0,19,14,16,56,2,31,2,149,1
32,151,8,108,531,49,39,7,779,6,0,62,0,5,11,33,95,6,60,6,304,0
40,150,7,105,535,49,39,0,775,6,0,61,0,5,11,33,94,6,60,6,304,1
11,53,1,39,6,8,3,0,190,16,9,22,0,3,5,10,37,0,36,5,60,0
13,52,1,39,6,8,3,0,188,16,9,22,0,3,4,10,37,0,36,5,60,1
